0.06681784169877099,0.06681883633009714,0.06681660841315273,0.06682579257070244,0.06681317077348926,0.06681780976584488,0.06682617858900321,0.06681944589332481,0.06682065594462615,0.06682210502596303,0.06681708667063706,0.06682036475850106,0.06682611159534703,0.06681733336363907,0.06681598273740272,0.06682608601577547,0.06682580141608882,0.0668196216848707,0.06681690782633462,0.0668188760597863,0.06681532962907617,0.06682580638109374,0.06681522118821806,0.0668135784097804,0.06681737325377403,0.06681884041371496,0.06681465559991216,0.06681318486765325,0.0668254194126613,0.06681880878060902,0.06682009253238844,0.06681891461044383,0.06682434359334642,0.06682786203975354,0.06681933529097837,0.06682390221450987,0.06682063982777625,0.06682253795248558,0.06682071805778354,0.06681181217612157,0.06682064233781204,0.0668207799803288,0.06682133430748695,0.06681797224260291,0.06681964281658737,0.06681836391840937,0.0668233192068368,0.06681612740376734,0.06681712870679479,0.06682121557708288,0.0668222997159119,0.06683310504609138,0.0668143118099202,0.06682116463301531,0.06682096325717035,0.06682637983221562,0.0668167901683234,0.06683214480974028,0.06682643938713104,0.06682218827802383,0.06681923346884294,0.06682078625383159,0.06682315423954745,0.06682150600384228,0.06682045418939053,0.0668207240668866,0.0668174743468246,0.06681500056268833,0.06681754753803443,0.06682455348926078,0.06682514304767913,0.06682361088650429,0.06682336304341195,0.06682038150285949,0.06682420810798508,0.06681993778031571,0.06681897443837514,0.06681550337437488,0.0668280883881171
-0.026976190505281897,-0.02697652426560649,-0.026979150498565252,-0.02697511579694774,-0.026979236678116754,-0.026977362414863988,-0.0269755949361147,-0.026978659527856677,-0.026979162971856395,-0.026978156215543475,-0.026977676815880425,-0.026972996490779663,-0.026977229282417702,-0.02697644160127718,-0.026976613056141935,-0.026976008149571504,-0.02697708468191925,-0.026975974330485694,-0.026976038222212416,-0.026977857956234415,-0.02697680495054199,-0.026975736146034296,-0.026974478010450283,-0.02697803052612026,-0.026974395939493925,-0.02697574055653667,-0.026976388805847473,-0.026978130052389228,-0.026975762270397503,-0.0269752718883864,-0.026977947600659205,-0.0269790538052219,-0.02697080017370416,-0.026973832348543652,-0.02697366914854018,-0.02697563525495155,-0.026972882655247273,-0.026979210129622337,-0.02697757459472818,-0.026978050741967297,-0.02697812038634099,-0.02697395446975017,-0.026976395780485087,-0.026975841188018653,-0.02697585796195004,-0.026975485874727926,-0.026977324226537085,-0.026976667046517338,-0.026976107132546508,-0.026973572641966658,-0.026976882061108483,-0.02697943691354936,-0.02697647519409807,-0.026976692703328052,-0.026978036541514424,-0.026974654422819686,-0.02697705551316234,-0.026976810485036695,-0.026973940135652456,-0.026978599529337084,-0.026976743947568167,-0.026975574734802776,-0.02697603408706263,-0.026976894324352428,-0.026976011613822837,-0.026974997580848252,-0.02697897297844543,-0.026977839374066257,-0.026976408691820893,-0.026976379720394607,-0.026974402589705904,-0.026979956172484533,-0.026976606370651156,-0.02697532670153988,-0.026974407700996142,-0.026973500735205817,-0.026974192442875182,-0.026974834427311693,-0.026973477771013794
-0.004595047493389291,-0.0045946845287467165,-0.004596107342837804,-0.004595389392841362,-0.004595804080951987,-0.004594842509196341,-0.004595337583278278,-0.004595354546372588,-0.004595158044073535,-0.0045948744140948995,-0.004594715207818184,-0.004593991633830192,-0.004595282286127227,-0.004594942247889464,-0.0045947496681332575,-0.00459543203324346,-0.004595211277164352,-0.004595010804954409,-0.004595324297959876,-0.004595101845276099,-0.0045945245038120025,-0.004595012753305759,-0.004593948081273612,-0.004595649763362342,-0.004594560428769443,-0.004594909766917067,-0.004595049769553112,-0.004595879293589714,-0.004594787084660858,-0.004594750285549735,-0.004595667170135759,-0.004596592657910601,-0.004593283245380242,-0.0045936819871611485,-0.004594175473679579,-0.004594317783314896,-0.004593644056408307,-0.004595179871361634,-0.004596673541620407,-0.00459485939978551,-0.0045952847397105635,-0.004591857364944305,-0.0045950384826222955,-0.004594626103714661,-0.004594591138995133,-0.004594330991040977,-0.0045954669133080085,-0.004594915044939211,-0.004594615323026803,-0.004593356636490718,-0.004595628265674176,-0.004597018774254777,-0.0045953103581805555,-0.00459543616886263,-0.0045956057738754455,-0.004594410441819628,-0.004595116919804274,-0.004594948764497836,-0.004593907894665707,-0.004594441240831589,-0.004595002590609665,-0.004594823260455518,-0.004595075429725795,-0.004595115008159631,-0.004594994461302653,-0.004594403093572782,-0.004594921814848241,-0.0045951967839518056,-0.0045950333916112505,-0.00459511448594636,-0.0045938271787262334,-0.004595460078971215,-0.004594694850100672,-0.004594515384914653,-0.0045940827987224035,-0.00459336420628939,-0.004593216991134182,-0.00459404896711324,-0.0045932801699944
-0.001243137785561216,-0.0012431382917241491,-0.0012436493166919633,-0.0012436024211475772,-0.0012435548200106041,-0.0012431289103616247,-0.0012431327270452251,-0.0012427037152607729,-0.0012430459596575075,-0.0012428557592812585,-0.0012430293933065597,-0.0012427054471359409,-0.001243532478414975,-0.0012430339972414046,-0.0012428711249721678,-0.0012433051590455748,-0.0012432457924693265,-0.0012432744500456196,-0.00124354616405001,-0.0012431254031071422,-0.0012428448989301962,-0.0012432877431531584,-0.001242862800395087,-0.0012435935640226564,-0.0012432200198351853,-0.0012430834543618353,-0.0012431946846154576,-0.001243365380833334,-0.0012429714736566667,-0.001243153702111309,-0.0012432555875117376,-0.0012436816908213632,-0.0012427364233361473,-0.0012426754751835344,-0.001242900462384009,-0.0012426510610567352,-0.0012423787167996048,-0.0012431585238149847,-0.0012438088267634748,-0.001243029956114383,-0.001242767183273707,-0.0012402671436778224,-0.0012430981163833498,-0.0012429494256758346,-0.0012430726556089326,-0.001242870327767708,-0.0012433591189713233,-0.0012431469647692594,-0.0012427840636504862,-0.0012423973744006074,-0.0012437854716003832,-0.001244506209102152,-0.0012434553375543886,-0.0012435984701193205,-0.00124327385846071,-0.0012428400377219918,-0.0012433669618036828,-0.0012426705871800125,-0.0012426691520294327,-0.0012426107249008716,-0.001243035827860541,-0.0012430614920433106,-0.0012434981689023292,-0.0012431478933376003,-0.0012432485614564392,-0.0012429190842846065,-0.0012428449202236788,-0.001243620953887198,-0.0012433500618120967,-0.0012434365834899362,-0.001242245737414387,-0.0012434499503240506,-0.0012429241432054669,-0.0012427363668399897,-0.0012427551028094744,-0.0012423341130057062,-0.001242329209295344,-0.001242814164183845,-0.0012421806376691688
-0.00048117746457926585,-0.00048126792354356135,-0.00048153396058041753,-0.0004815183662434121,-0.0004813998999467706,-0.0004812503648896962,-0.0004811426355200866,-0.00048080313605654605,-0.000481175324316183,-0.00048098530688197346,-0.00048120756908172097,-0.0004810337230843522,-0.0004815007461061322,-0.0004810966430819839,-0.0004810127267759211,-0.000481216843360323,-0.00048104448845723215,-0.0004813366042741317,-0.00048145159969767887,-0.00048119831560770974,-0.00048109130572980834,-0.0004812470514212726,-0.00048124039264953926,-0.0004815239379158632,-0.000481444042098569,-0.0004813020841127023,-0.0004811320449979155,-0.0004812692515617019,-0.00048085733075333,-0.0004812109080403153,-0.0004811226552892391,-0.0004813909791065084,-0.0004810856470667356,-0.00048107201106583724,-0.00048114373369082105,-0.00048090088105429797,-0.0004807990962164224,-0.0004812301700986291,-0.00048149091981769206,-0.00048106552794690844,-0.0004809547229991002,-0.0004790832554665834,-0.0004811258502759497,-0.00048101484002798455,-0.0004810659668802108,-0.0004811294528686042,-0.00048127612015979275,-0.00048132616397506933,-0.00048085195683650144,-0.00048092681060251004,-0.0004816871871028949,-0.0004820213463995126,-0.0004813786937143024,-0.0004815480828817592,-0.00048118388963377446,-0.0004811150623767311,-0.0004814506268935419,-0.00048075633966075746,-0.0004809616927355252,-0.00048090186806318085,-0.00048097439382193015,-0.00048115543370766265,-0.0004814855231972901,-0.0004812750546301203,-0.0004813325836101269,-0.0004809440016929264,-0.00048099157115365286,-0.0004815748188861091,-0.0004815600593936657,-0.0004814377790493263,-0.00048066713227099206,-0.00048145600568209987,-0.0004811581572490359,-0.0004809954294523563,-0.00048104300263983183,-0.00048087490784057827,-0.0004808651779256906,-0.00048111880816452103,-0.00048080050247721867
-0.00023296897964671592,-0.00023308177927163065,-0.00023322972491793254,-0.00023336004576637794,-0.00023314739697431595,-0.0002330211170406023,-0.0002329446820229825,-0.0002327429622878782,-0.0002330504073699559,-0.00023291374091830805,-0.00023306443423192402,-0.000232960747247025,-0.0002332283021479291,-0.0002329403297381398,-0.00023291702075672123,-0.00023294901998325147,-0.00023282057718452642,-0.0002331578066250345,-0.00023315078324635086,-0.00023308237535548347,-0.00023302488080265084,-0.00023296103553196328,-0.00023313643230918785,-0.00023324547586748906,-0.00023322297032410185,-0.0002331945330466816,-0.00023295623948122574,-0.00023303182040253234,-0.00023213153129781895,-0.00023299916470095064,-0.00023296547238384674,-0.0002331310857887997,-0.000233035436527482,-0.000233064637535745,-0.0002330543739510149,-0.00023286842351432044,-0.00023290613266501071,-0.00023302067898832597,-0.00023309155561582504,-0.00023289048717642046,-0.0002329418240411718,-0.00023126084025563968,-0.00023294651897042852,-0.00023296058962449126,-0.00023282081451843738,-0.00023296888789926408,-0.0002330794150520276,-0.0002331371439709721,-0.0002327755722774873,-0.00023287640202503576,-0.00023333189395837513,-0.00023362034765001265,-0.00023314457601964077,-0.0002332430298975148,-0.00023300023102656753,-0.00023304029567554427,-0.00023319021662681586,-0.0002326937924505152,-0.00023286038726340967,-0.00023290099690694162,-0.00023277834348468883,-0.00023295234181578426,-0.00023315160825242647,-0.00023304114009158896,-0.00023310978743211277,-0.00023272984285887648,-0.0002328484781782976,-0.00023322099079538564,-0.00023341549574609687,-0.000233167638023647,-0.00023271248421804112,-0.0002332208131113235,-0.00023301539376426115,-0.0002329384246771137,-0.00023300566438353738,-0.00023285165877981836,-0.00023287706971598785,-0.00023300987687612364,-0.00023288290468614247
-0.00012822933974460755,-0.0001283400650530367,-0.0001283778027358795,-0.00012873857257953753,-0.00012840519611538823,-0.00012827755599723403,-0.0001282193234568944,-0.00012811410583304515,-0.000128338096258166,-0.00012825210804900817,-0.00012832908997856713,-0.00012826885105315873,-0.00012841445953879968,-0.0001282443203125703,-0.00012821000374927364,-0.0001281931405581984,-0.0001281492050184217,-0.0001284237864232427,-0.00012833852130472606,-0.000128406574471088,-0.00012836240451492153,-0.0001282036254486619,-0.00012840028924083902,-0.00012842890479094137,-0.00012844164135272844,-0.00012842712835537456,-0.00012824499253776336,-0.00012829286581023884,-0.00012662013397533672,-0.0001282282773617153,-0.00012829654149595319,-0.00012837120865486228,-0.00012835502799003003,-0.0001283724858014761,-0.00012836442713912928,-0.00012824003788925646,-0.00012833342057069476,-0.00012827143881244933,-0.00012829328602341158,-0.00012819891453020205,-0.00012831283668278458,-0.00012707365137291931,-0.00012823353990912842,-0.00012831472990907077,-0.00012811205232368282,-0.00012822616809939972,-0.00012834424749294749,-0.00012837828942004501,-0.00012813774420970432,-0.000128207118710039,-0.00012844041097117775,-0.00012875686784224913,-0.0001283742708068344,-0.00012844363461989434,-0.0001282771412883946,-0.00012832519399642438,-0.0001284395661745447,-0.00012804261773933614,-0.0001281532014794439,-0.00012826023340894828,-0.0001280906252334191,-0.00012822299175677744,-0.0001283392360623657,-0.00012829355243095919,-0.00012837092414362902,-0.00012800866698786689,-0.0001281759101408332,-0.00012838616980161399,-0.00012858199217150322,-0.00012838249962239897,-0.0001280983786512766,-0.00012842753322140233,-0.00012827156305841788,-0.00012830995707424175,-0.00012834551250321427,-0.0001282075627441678,-0.00012822331670939347,-0.00012831249859629741,-0.0001282150952577754
-0.00007639466261411665,-0.00007649372474327795,-0.00007646671867019464,-0.00007695184745760594,-0.00007658238030585563,-0.00007645309887650476,-0.00007639274138479433,-0.00007635189699903816,-0.00007649422061224224,-0.00007646098493343702,-0.00007648879217706505,-0.00007645106536685167,-0.00007652509077446919,-0.0000764356101716643,-0.00007638355139704614,-0.00007638948000714067,-0.00007634883430888582,-0.0000765665424048985,-0.00007645403159590937,-0.0000765778248605649,-0.00007656235730869452,-0.00007637044789880239,-0.00007653302594559243,-0.00007657307397780511,-0.00007655727293185945,-0.00007654219879293112,-0.00007641847275080595,-0.00007645151747425136,-0.00007375049160503254,-0.00007635925583864865,-0.00007647514766675018,-0.0000764704550880335,-0.00007653931387732456,-0.00007653306103100763,-0.00007651122901786331,-0.00007645125833145007,-0.00007654909475295551,-0.00007645178548657359,-0.00007644092095729374,-0.00007642781718783688,-0.00007650693689534817,-0.00007592989430420352,-0.0000764157871596234,-0.00007651759309574104,-0.00007637372953253616,-0.000076387679954555,-0.00007646788331174995,-0.00007651803142994482,-0.00007637122275868164,-0.00007642530009249301,-0.00007644306896274048,-0.00007683886584324465,-0.00007650323640823436,-0.000076549462749977,-0.00007645122092854453,-0.0000764903928272976,-0.00007659406423877755,-0.00007627677694312573,-0.00007635289759055381,-0.00007645952739191412,-0.00007631466250953184,-0.00007640408467536532,-0.00007644918385486528,-0.00007644399804780786,-0.00007652862730135724,-0.00007622190627794226,-0.00007636619874876736,-0.00007650247397575614,-0.00007669278812002508,-0.00007650100066303113,-0.00007633111001639756,-0.0000765426976658902,-0.00007642689879938396,-0.00007653353558671602,-0.00007652782905073294,-0.00007642184675173912,-0.00007643428839008824,-0.00007648421899593558,-0.00007640248273187413
-0.00004841284510515608,-0.00004849378703457003,-0.00004847277172769807,-0.000048933172884618636,-0.000048592766449108877,-0.000048487658913621086,-0.00004842008743946674,-0.00004840674673216231,-0.0000485085748640308,-0.000048505057349178856,-0.00004851240338686819,-0.000048476239891080566,-0.00004850214833138915,-0.00004846495041567512,-0.00004841748700813204,-0.00004843849814287702,-0.000048397367716328826,-0.000048556651785469876,-0.000048458208159626007,-0.00004856591438026893,-0.000048580634601287513,-0.000048406739402222376,-0.00004852966832767176,-0.000048574157397155476,-0.00004852960319231689,-0.00004852581210197699,-0.000048425294669344357,-0.00004846580936827583,-0.00004487249088616689,-0.000048364292891356405,-0.00004846657580314287,-0.000048416313339862525,-0.000048537495627465494,-0.00004854367951379946,-0.00004849875059020517,-0.000048482665968548416,-0.00004856545960633313,-0.0000484810370645953,-0.00004847836401469012,-0.00004848777179447156,-0.00004851214296610765,-0.00004813840519020505,-0.00004843773151955699,-0.000048540862531767255,-0.00004845221185908234,-0.00004842305224184539,-0.00004845806897572908,-0.00004851394196880592,-0.000048433972719092436,-0.00004848773279527457,-0.00004836558686626869,-0.00004883781038465027,-0.000048491272709479145,-0.000048492564729078926,-0.000048473445362659574,-0.00004849855169458969,-0.0000485645281140639,-0.00004834569101849435,-0.000048391582955610404,-0.00004848770636392312,-0.00004838011700838214,-0.00004843821042184378,-0.00004843325019181195,-0.000048467094100622824,-0.00004849777003542279,-0.00004834967703307752,-0.000048375780682732026,-0.00004850167232301641,-0.000048766498617930094,-0.00004847459147404568,-0.00004838947718210892,-0.000048500645752194365,-0.000048423475856602,-0.000048555227698612595,-0.000048535854374099,-0.00004846345719019697,-0.0000484764882852608,-0.000048494212494085086,-0.00004842742312116105
-0.000031789086720898715,-0.00003184942422431219,-0.00003188094911628081,-0.00003222686572355671,-0.00003194492121842961,-0.00003187547111196162,-0.00003180370569882795,-0.000031803022954067073,-0.000031866961201290134,-0.00003186889056933763,-0.00003188440232760786,-0.000031853969616634645,-0.000031854140569193584,-0.00003184233321874252,-0.00003180781100082714,-0.00003184370279537219,-0.000031804670582357955,-0.00003191092782122572,-0.00003182578368425733,-0.00003190426847127445,-0.00003193522976972406,-0.00003179984135564753,-0.00003188670399617765,-0.00003191872603351839,-0.00003187536625004624,-0.000031876689141383307,-0.000031776621295089366,-0.00003183951743092537,-0.000028002539860057798,-0.000031746824127501496,-0.0000318282857838099,-0.00003176363492639975,-0.000031886092722588294,-0.000031896260628201835,-0.0000318483822139095,-0.0000318633342140996,-0.000031917956603735196,-0.000031854868392528916,-0.00003187711020493875,-0.00003188616101897592,-0.000031872927583357044,-0.00003161666531224979,-0.0000318143059268082,-0.000031907159022170626,-0.000031825365886128945,-0.000031819248410917976,-0.00003181685727912539,-0.000031878680598350913,-0.00003183063214742521,-0.00003188199692391527,-0.00003173868398381202,-0.000032189899681364266,-0.000031843778767790353,-0.00003182949545991921,-0.000031854837013157816,-0.00003185903756823941,-0.00003187622677706644,-0.00003175828225431068,-0.00003177766369421453,-0.000031855391826507,-0.000031787879983637864,-0.000031818308929468865,-0.00003177887195616703,-0.000031865720458166366,-0.000031813535409246556,-0.00003183892272957621,-0.00003172973210525922,-0.000031863942107393966,-0.000032239677266579665,-0.00003182605912572742,-0.00003177755315559038,-0.0000318120992711693,-0.00003178596166372938,-0.00003193238455377385,-0.00003190818510328507,-0.000031841436050016755,-0.000031862073269822414,-0.000031851507168585277,-0.00003180303511030829
