0.06664091742615581,0.0666396808749659,0.06664703196870622,0.06664690152753286,0.06665068071847471,0.0666405497131711,0.06664462588172647,0.06664542251846443,0.06663726991902937,0.06663603931130911,0.0666389712503124,0.06665015763185259,0.06665017994204989,0.06664323543658252,0.06663890458567052,0.06665051225852156,0.0666388964060667,0.06664611658375241,0.06664356424413223,0.0666342052821831,0.0666380196756669,0.06663905203138412,0.06665565269063539,0.06664141174277362,0.06664730293071748,0.06664945768574343,0.06664225153724178,0.06665587849232606,0.06664588583101407,0.06664677959308875,0.0666456808868124,0.06664376392776541,0.06664669430835148,0.06664806700137463,0.06664280613083139,0.06663729107368072,0.06664626789863926,0.06664202411491219,0.0666390122113773,0.06664011921865744,0.06665241058834782,0.06664111385803458,0.06664546876345598,0.06663571237411069,0.06664149544092357,0.06663779728408238,0.0666386745828628,0.06664110192097995,0.06666362771806689,0.06664425667048593,0.06664521906691764,0.06663979345503075,0.06664246556482693,0.06664472999676797,0.06664460777797244,0.06665228467697153,0.06663745302644568,0.06664084792805837,0.06664805346829121,0.06664825765762622,0.06664540716881319,0.06664312109752174,0.06664060130219883,0.06664590109345976,0.06664443831498214,0.06664209091445657,0.06663965329697968,0.0666436710208725,0.06663885807183806,0.06663913353848748,0.06663597013279995,0.06664769524209511,0.0666477956125078,0.06664011930704208,0.0666383168620684,0.06664218367432828,0.06664442953402357,0.06664390805135008,0.06664713216013954,0.06664623949716426
-0.026906809313265414,-0.026905859694458308,-0.026905205671963625,-0.026904397786087393,-0.026904790602511233,-0.026908866931160708,-0.026908566225409637,-0.02690773355008981,-0.026909260483537034,-0.02690484733080145,-0.02690695909931628,-0.02691138764953389,-0.026904013958246015,-0.026905123609360287,-0.026906296689442503,-0.02690738796444047,-0.026907340280670336,-0.026907342858965975,-0.026906040355458925,-0.026907471209036436,-0.02690639213485682,-0.02690624450352365,-0.02690756254028139,-0.026905739989497385,-0.026902925497647102,-0.026908495441640756,-0.026905468040198964,-0.026904537454573094,-0.026903464886238064,-0.026906494598846385,-0.026904112786496917,-0.026905595386054866,-0.026901769112953694,-0.026903390160289184,-0.026909614122785634,-0.02691143486093616,-0.02690444636581437,-0.026905839072920965,-0.02690581758708159,-0.02690704976661104,-0.026909152793376964,-0.026907522580520184,-0.026904929251096943,-0.026905615386610654,-0.026908471644600675,-0.02690641142353942,-0.02690591485908078,-0.026907339148998823,-0.026911871616925757,-0.026905887016731717,-0.026907180093993018,-0.026908318233272305,-0.026904633088073688,-0.026906645746537283,-0.02690678964123642,-0.026906431600960446,-0.026903794617191626,-0.026909129162012005,-0.02690663031263223,-0.026906041861317717,-0.026905142801219847,-0.026905675941823633,-0.02690841778127691,-0.026906597236716026,-0.026905875878766132,-0.026905425009714833,-0.026908105123247567,-0.026906384734618732,-0.026905938501209474,-0.02690732755988899,-0.02690870366706561,-0.026902194457980436,-0.026905104477593894,-0.026906967784160796,-0.026906104345510953,-0.026907324816561218,-0.026907605586586406,-0.026903935212463287,-0.026901889710829876,-0.026907403671474477
-0.004570743715935943,-0.004570808472912887,-0.00456961304722776,-0.0045701089302547975,-0.004568255884872308,-0.004570693439674861,-0.004569604453513795,-0.004571090820307067,-0.004571877453628196,-0.004568748426425735,-0.004569952985112412,-0.004571591085666935,-0.004569369874907401,-0.004570017199118563,-0.00457084035084167,-0.004570265058706259,-0.0045708223877672215,-0.004570719990469192,-0.004569789958350093,-0.0045699851299609365,-0.0045699754714629915,-0.004570189988756866,-0.004570262288321629,-0.004570417922869692,-0.004568962205190869,-0.004571213933748985,-0.004570099794225232,-0.0045694336951304735,-0.0045690778303085836,-0.004569633186189925,-0.004569476000150183,-0.004570078526387694,-0.004568413903600936,-0.004570076126310436,-0.004571476934603361,-0.004571790878863303,-0.004569821483441913,-0.0045696752069331855,-0.0045698670722549425,-0.004570432142646892,-0.004570582593474383,-0.004570513310104296,-0.004570179833986368,-0.004569323883425891,-0.004570898138342107,-0.00456934691808176,-0.004568480994186988,-0.004570616920457642,-0.004570879834336546,-0.004569161194219,-0.004569440545433725,-0.004571106829781192,-0.004569285134944099,-0.004571057869561809,-0.004569767684742219,-0.004570401113449283,-0.0045688133854511655,-0.0045709767655572,-0.004569397869755419,-0.004570433214768098,-0.004570013703380699,-0.004570126064121764,-0.004570571575462378,-0.004570547972548112,-0.004569299870478971,-0.004570297241280377,-0.004571116121611965,-0.004571693959752621,-0.004570788409314753,-0.004570136761746412,-0.004571072087638426,-0.004568640681166329,-0.004569615119056696,-0.004570216430351076,-0.004569847328654528,-0.004570504347458117,-0.004570533651205821,-0.004569414114195747,-0.004568205884161069,-0.004570191758152462
-0.0012345538168489574,-0.001234655324429167,-0.0012333793216601518,-0.0012344677808435844,-0.0012330751270384582,-0.001234066260443136,-0.0012332103922358204,-0.0012343523526677602,-0.0012351049553514792,-0.0012333564913648285,-0.0012338457759075363,-0.0012346701226028506,-0.0012334298727690496,-0.0012345512551564808,-0.0012348283005046297,-0.001233905673504942,-0.0012343921743567245,-0.0012340891455119272,-0.001234044054224959,-0.0012341958334930226,-0.0012342560189209568,-0.001234166947034158,-0.0012344437971388068,-0.0012346936528473515,-0.00123377283166642,-0.0012343586689827113,-0.0012343472285142685,-0.0012341050753457965,-0.0012335121385440642,-0.0012333498756169358,-0.0012337283015510956,-0.0012340842634138418,-0.0012329709187404259,-0.0012349602049674152,-0.0012348418432887556,-0.0012346882767065716,-0.0012339065826608687,-0.00123382487547616,-0.0012337724779776633,-0.0012340324030723666,-0.0012338171361970058,-0.0012342642523755073,-0.0012342720722207797,-0.0012336381646091041,-0.0012343730586960833,-0.0012335737146802902,-0.0012331699262673889,-0.0012343038867446852,-0.001233838334048679,-0.0012335698679426551,-0.0012333010264295838,-0.0012344176924933207,-0.001233606794576235,-0.001234411248094567,-0.0012335819522176143,-0.001234447603766143,-0.0012335224279739648,-0.0012345775757994179,-0.0012334096028666917,-0.0012342653488190566,-0.0012338052989559428,-0.001234032786831592,-0.001234130248508067,-0.0012342436482781225,-0.0012335647931198666,-0.0012347108989116833,-0.001234769933591545,-0.0012350415417540317,-0.0012347118218299573,-0.0012340877652317335,-0.0012343537243041328,-0.0012335281335309088,-0.001233801270847267,-0.0012340228434110625,-0.0012338958940284947,-0.0012341435116787149,-0.0012342794781955027,-0.001233779038732367,-0.0012334501411282552,-0.001234287495471623
-0.0004758003704511423,-0.0004759697155311136,-0.000475046058744448,-0.0004757458269404582,-0.00047506839704271895,-0.0004754919464000679,-0.00047505829698466466,-0.00047557783455312824,-0.0004761443931233191,-0.0004751559986155547,-0.0004753564638264485,-0.00047592905047626053,-0.0004749831139022225,-0.00047602409057533973,-0.00047634192548538996,-0.00047533625525755324,-0.0004756451658307193,-0.00047502941278539443,-0.00047578416132215673,-0.00047576363702499165,-0.0004759306835650116,-0.00047557868045363923,-0.00047590281988137075,-0.00047615631475270604,-0.0004755015500443045,-0.0004756177837038864,-0.0004757431262165131,-0.0004757243724460938,-0.0004752264978166525,-0.00047500786243983553,-0.00047533134226723794,-0.0004754486236393085,-0.0004746968432749016,-0.0004765482917262556,-0.0004761808805742074,-0.0004757266037912616,-0.0004754610491107358,-0.0004755074664010564,-0.00047538755990202445,-0.00047535511577477047,-0.0004753152555064892,-0.00047577264367256974,-0.0004757513004889513,-0.0004754032414466919,-0.00047565001803956977,-0.0004751485202317083,-0.000475176498050816,-0.00047553713354382015,-0.00047527586054051444,-0.0004754242681032748,-0.00047511303862529945,-0.0004756307081020018,-0.0004752420670093172,-0.00047579065134248073,-0.00047530336455600555,-0.00047596258786337584,-0.0004752474420193385,-0.00047594524477650166,-0.0004750937887880702,-0.00047555494303457935,-0.0004754378046909871,-0.0004756486977616631,-0.00047566087772446693,-0.00047561544326092913,-0.0004752408030736801,-0.00047610690005376645,-0.00047613350560159694,-0.0004759014143793745,-0.0004760986667339467,-0.0004756898664342512,-0.00047568639308904787,-0.00047533825016624705,-0.0004754076891454722,-0.00047555957721254845,-0.0004754237467728962,-0.0004757488673008523,-0.0004756056688169951,-0.0004753720317705939,-0.00047548334184538594,-0.00047601079203022517
-0.00022880716258313546,-0.00022903278979346625,-0.0002282763857369975,-0.0002287040278867535,-0.0002284214121753073,-0.0002286016937995355,-0.00022829382064873356,-0.00022860398171023973,-0.00022900789589410568,-0.00022835921359789737,-0.00022855398101598477,-0.0002290280053663129,-0.00022818811565745322,-0.00022899060516224932,-0.00022933039185097992,-0.00022850130486941166,-0.00022867765166693796,-0.00022767650043314992,-0.0002289566810079455,-0.00022888816000952463,-0.00022915025348884855,-0.000228650250674293,-0.00022883437582504028,-0.00022911932961470986,-0.00022875923311340757,-0.00022864194818390435,-0.00022873465190769598,-0.00022883040626319368,-0.0002285354745439805,-0.00022854885492511534,-0.00022849525519253683,-0.0002285460057137062,-0.00022794602560279742,-0.00022955617612192922,-0.0002292185903173815,-0.00022864677872816094,-0.00022868416493829059,-0.00022875916216396128,-0.00022872832819676787,-0.00022844716238690238,-0.00022859934671618737,-0.00022881228222029401,-0.00022883689675517134,-0.00022858824124136518,-0.00022867682638467646,-0.00022825944822956593,-0.00022855419756702059,-0.00022853240721087232,-0.00022839610764743303,-0.00022868596983850533,-0.0002284734910318026,-0.0002288268792840501,-0.00022847944146335732,-0.00022877095212594893,-0.0002285308350752116,-0.00022891077029822403,-0.0002284752285323313,-0.00022898266329160076,-0.0002284290108095929,-0.00022867271411574502,-0.00022867352297966005,-0.0002288317900914308,-0.0002287928330466092,-0.00022876075126689467,-0.0002284280369571778,-0.0002290515349249936,-0.0002291672606233211,-0.0002286618526094344,-0.00022905332405936512,-0.0002288501401281844,-0.0002288631934000538,-0.00022859753328261688,-0.00022862708747068504,-0.0002287039844855416,-0.00022858957824611523,-0.0002288280388029642,-0.00022867246156035262,-0.00022857315908245482,-0.00022871130674829277,-0.00022898706733011514
-0.00012589368500891507,-0.00012610689253876974,-0.0001254122487064821,-0.00012577613104635055,-0.00012567720921497898,-0.0001257362910039548,-0.00012538302336914772,-0.00012565602467279444,-0.00012597616077432398,-0.0001254928181052571,-0.00012570729051796626,-0.00012617119482539975,-0.00012544212582011658,-0.00012601359593332636,-0.00012622744229409688,-0.00012568497382686933,-0.00012577189284550266,-0.00012439187397182992,-0.00012607210185179547,-0.00012596000384104754,-0.0001263057713032955,-0.00012577110773480662,-0.0001258927639543979,-0.00012608781533912465,-0.0001258425473991601,-0.00012575930526106946,-0.00012577839485735217,-0.00012599548985121946,-0.00012578662603304327,-0.00012604056984558777,-0.00012568320154355167,-0.00012562434514797998,-0.0001252927380157416,-0.00012647890813402183,-0.0001262610786883762,-0.0001256587381133388,-0.0001258347717970732,-0.00012584199046232036,-0.00012593633601432487,-0.00012564137151449342,-0.0001257994251887488,-0.0001259117556833813,-0.00012592255813529305,-0.00012571909102191797,-0.00012582388798597902,-0.00012536296307849603,-0.00012579322258445103,-0.00012558530581331336,-0.00012549338298978828,-0.00012585568261575105,-0.00012569338652804112,-0.00012604068483402505,-0.00012565760961851487,-0.0001258088563689586,-0.0001257298554591812,-0.0001257670644593272,-0.00012561704016835618,-0.00012600900219137206,-0.00012567134836263588,-0.00012580211431458053,-0.00012581371819344643,-0.0001259295158300648,-0.00012592466249279323,-0.00012592483617715586,-0.00012554395990684885,-0.00012605211712407122,-0.000126238451497791,-0.00012563320239566153,-0.00012604828896194045,-0.00012596626722665273,-0.00012595323004460928,-0.00012579478607918683,-0.0001257597228197667,-0.00012582147786335834,-0.00012573203139953134,-0.0001258858217049627,-0.00012579876567594522,-0.00012575033039536395,-0.00012583048289500654,-0.0001259520311024562
-0.00007554078645810725,-0.00007575859389731269,-0.00007514504650617108,-0.00007529545692612269,-0.00007545813327223554,-0.00007541147056029673,-0.00007500833654650255,-0.00007524446931893263,-0.00007558839079826554,-0.00007521582021436931,-0.00007539741962356918,-0.0000757076404355181,-0.00007524959724144366,-0.00007565661737256409,-0.00007566268417926017,-0.00007542989137103055,-0.00007551961241648373,-0.00007399828372822432,-0.00007571729626479726,-0.0000755860653824135,-0.00007594280595325445,-0.0000754768971973183,-0.00007588479135901119,-0.00007565508659069007,-0.00007542455287978667,-0.00007547776613109428,-0.00007542273410532454,-0.00007579208951158194,-0.0000753773648038738,-0.00007600280938381586,-0.00007541225738263975,-0.00007526720334358056,-0.00007517001927337334,-0.00007584532780515778,-0.00007591543358107815,-0.00007513359691277336,-0.00007553591835280499,-0.00007543052601180016,-0.00007557600537573695,-0.00007536730312808809,-0.00007543777169025264,-0.00007558617123250592,-0.00007558145166222644,-0.00007541853409232487,-0.00007555297082412335,-0.00007505843326811743,-0.00007549719883099222,-0.0000752723887388347,-0.0000751277717100995,-0.00007553714025600503,-0.00007541006372728578,-0.00007576700017108517,-0.00007536317527233891,-0.00007544496127867335,-0.0000754493968337226,-0.00007538183706517751,-0.00007532095272974636,-0.000075610894072683,-0.00007537429800261834,-0.00007550429873466903,-0.00007548012646644122,-0.00007553836544940687,-0.0000755277540669828,-0.00007557185201099753,-0.0000751832284074711,-0.0000756583251206564,-0.00007596730902368624,-0.00007528997010461112,-0.00007566161161390148,-0.00007561374461075893,-0.0000755525336046327,-0.00007550903346610231,-0.00007541452355312858,-0.00007551157573946494,-0.00007543890017514664,-0.0000755374738610621,-0.0000755160987464995,-0.00007547180421577679,-0.0000755354166825785,-0.00007548211297533097
-0.00004669470124129675,-0.00004688914058749808,-0.000046344589525102,-0.000046375666639226374,-0.00004669411894485524,-0.00004655144450472194,-0.00004628973581918301,-0.00004636950247128667,-0.000046697472373080705,-0.00004646047307922707,-0.000046588082318334503,-0.000046710176986038826,-0.000046535887579349876,-0.00004682664164299843,-0.000046664108312489375,-0.00004664559225806428,-0.00004674697464690865,-0.00004536469725894807,-0.00004683308352103848,-0.00004672787452036726,-0.000047004128917744284,-0.00004667890159338334,-0.00004791400804444674,-0.0000467416912832979,-0.00004656696155345695,-0.00004668937307625881,-0.00004674215184868501,-0.00004703004173382343,-0.00004647206200244098,-0.00004725253883105329,-0.00004662611276713058,-0.00004649556601273525,-0.000046443368981692364,-0.000046786047974843915,-0.0000470596423382827,-0.00004627419050610542,-0.00004672978031898638,-0.00004656588766406223,-0.00004661856193689264,-0.00004657578259963171,-0.00004659818930459225,-0.00004673483105792388,-0.00004675870059006814,-0.000046621504091767284,-0.000046749394759804194,-0.000046269767025907226,-0.00004668328899924484,-0.000046489408760045446,-0.00004631324870309477,-0.00004668904710189625,-0.000046585429104972165,-0.00004699034185375839,-0.000046566774271261446,-0.00004660903745850581,-0.00004665722487712305,-0.00004665598161497628,-0.00004656677725503113,-0.000046764962983712196,-0.000046617668336051084,-0.00004672033408808193,-0.000046665807149924414,-0.000046657390542359964,-0.00004666233372967673,-0.00004673084946442592,-0.00004635304574506458,-0.000046802866406689086,-0.00004724070182864952,-0.00004648767189533587,-0.000046808125537351134,-0.00004677101854256766,-0.0000466798398121954,-0.000046701018237133746,-0.00004657840910121807,-0.000046707650516635186,-0.00004663362796491066,-0.000046685432783367884,-0.000046719425309060496,-0.00004665645812884297,-0.00004674991079169702,-0.00004655742708156816
-0.00002895654458327643,-0.00002915168180559247,-0.000028620146951657457,-0.00002861276742148295,-0.00002902052423389105,-0.00002883077644183826,-0.000028838981468463228,-0.00002864667989299038,-0.00002893579626861034,-0.000028778614505273247,-0.000028874010824921073,-0.00002888617491242813,-0.000028903626733281142,-0.000029117112612878975,-0.000028846088930749695,-0.000028960013762358475,-0.000029009366329887045,-0.000028023730980821635,-0.00002905801664463265,-0.00002895140322144464,-0.000029185458322400186,-0.000028987510509142557,-0.00003072470844549251,-0.00002894139544471146,-0.00002882554950176371,-0.000029029352589619695,-0.00002920655331135352,-0.00002934149416588011,-0.000028757348305490565,-0.00002943820815167346,-0.00002895871892004377,-0.00002892478701806964,-0.00002859990275999625,-0.000029002687612137972,-0.000029254014802047834,-0.000028712036300299178,-0.00002904641133175969,-0.000028898284741880783,-0.00002886835014712811,-0.00002890489454310524,-0.00002901596915772922,-0.000028991270552640967,-0.00002906757882873286,-0.000028922422725341373,-0.00002903615780370733,-0.000028665920915030852,-0.000028983831419890058,-0.00002883455440701225,-0.000028638524018326072,-0.00002893672318475736,-0.00002887403601108249,-0.000029271666258453865,-0.00002887553688149759,-0.00002890260612925321,-0.000028972670717141528,-0.00002901142003126612,-0.000028904287788548332,-0.000029051912308189866,-0.000028881215225390417,-0.0000290317129552964,-0.00002897172986972741,-0.000028915894848231705,-0.000028946734409742883,-0.000028983980161459094,-0.000028645116205192544,-0.000029067187037763032,-0.000029587178812276587,-0.000028820698378442708,-0.00002908092398290739,-0.000029036156941574006,-0.000028945369835901583,-0.000028977249697339408,-0.000028851001875137346,-0.00002902194219183837,-0.000028930194672910478,-0.00002893479784622625,-0.000029015267826282957,-0.000028945527367123263,-0.00002904498567393147,-0.000028929147140199087
