-0.06769224011384606,-0.0676929811542202,-0.067694259992697,-0.06769324117903483,-0.0676930329580775,-0.06769478675095378,-0.06769421924083593,-0.06769347192634712,-0.06769560858782114,-0.06769353108770758,-0.06769294679547189,-0.06769326464443502,-0.06769582454458355,-0.06769566752626392,-0.06769497779977887,-0.06769417526614113,-0.06769372877003678,-0.06769266354188315,-0.06769391492564596,-0.06769453864109262,-0.06769386589933052,-0.0676933692777769,-0.06769435922770022,-0.06769316657830762,-0.06769335400071756,-0.06769410503070027,-0.06769258372346994,-0.06769428391524929,-0.06769287521022124,-0.06769298072405396,-0.06769334729355915,-0.06769445085309261,-0.06769349432342223,-0.0676936083288317,-0.06769339933327728,-0.06769304655259063,-0.067695208286195,-0.0676944782705886,-0.06769301073708761,-0.06769488235559155,-0.06769338177993016,-0.06769282589132923,-0.06769495816101488,-0.0676926698979714,-0.06769349993536197,-0.0676936022656291,-0.06769365456796604,-0.06769386120069483,-0.06769196196801983,-0.0676932832603261,-0.06769387067138866,-0.0676941483517177,-0.06769393281558729,-0.06769367504348175,-0.06769539994697715,-0.06769472000828561,-0.06769475816357727,-0.06769368884090868,-0.0676942132435684,-0.06769400057504416,-0.06769352735444636,-0.06769317210491685,-0.06769404126340375,-0.06769216359970778,-0.06769628825733583,-0.06769285770419012,-0.06769274766783973,-0.06769296919084358,-0.06769218376983141,-0.06769335769869492,-0.06769342429689496,-0.06769500296264626,-0.06769522168156332,-0.06769353777127218,-0.0676936720569412,-0.06769354774026,-0.06769346755454991,-0.06769297998404651,-0.06769475479165289,-0.06769479135765206,-0.06769373672881347,-0.06769497364828551,-0.06769257296883256,-0.06769484102434425,-0.06769420889711027,-0.067693865085397,-0.06769298917351986,-0.06769395987401752,-0.06769314705858176,-0.06769292394315969,-0.06769353972757047,-0.06769302639855981,-0.06769257512563542,-0.06769407337741354,-0.06769282808649087,-0.06769315736405462,-0.06769303282716962,-0.06769368644732997,-0.06769270335143522,-0.06769423848416406
-0.04611209713777544,-0.04611189434715652,-0.046111910958981844,-0.04611181670860341,-0.046112100152711985,-0.04611305623379004,-0.046112543688345706,-0.04611208478395963,-0.0461131309252497,-0.04611276493324355,-0.04611180257236637,-0.04611238606484677,-0.04611319589795959,-0.04611337300400187,-0.04611283361674283,-0.046112703987286174,-0.04611255369106383,-0.04611249409859278,-0.046112058267901365,-0.04611244963919699,-0.04611215890877958,-0.04611186655058322,-0.04611260061463751,-0.046112115973685454,-0.046111928348171204,-0.046111857503692844,-0.04611197006510155,-0.04611279821526152,-0.046112472121674616,-0.04611223288823439,-0.046112409692903644,-0.04611315428146655,-0.0461120266359005,-0.04611245072317857,-0.04611272380336413,-0.04611181748675866,-0.046113544598197526,-0.046112382035317034,-0.046112337355308564,-0.04611298851466457,-0.04611215114243648,-0.04611170903208566,-0.04611320960903034,-0.046112254022314086,-0.046112201633948705,-0.04611262276918042,-0.04611242103114151,-0.04611218396330602,-0.04611166018205473,-0.04611251507666976,-0.04611216697822617,-0.04611218269983294,-0.04611298355200255,-0.046112698761820586,-0.046112680085775855,-0.046112826016624926,-0.04611282914201659,-0.046111631444962234,-0.04611233572931617,-0.0461123792751032,-0.046112807185392735,-0.0461124548539898,-0.04611244904587655,-0.046112377846743845,-0.046113646240030726,-0.04611284199853019,-0.04611189039478372,-0.04611236726371397,-0.04611160415678223,-0.04611236853666548,-0.046111909846336466,-0.046112779413550686,-0.04611325700684527,-0.04611190396182217,-0.046112662153990756,-0.04611188986499308,-0.0461127492504988,-0.04611276887390393,-0.046113247238881834,-0.04611314806669748,-0.04611246833654786,-0.046112801657343404,-0.046111719126296295,-0.04611372692899907,-0.04611262467463632,-0.046112279071715126,-0.04611184154091981,-0.046112614569628535,-0.046112421099046896,-0.046112152878883365,-0.04611191048541521,-0.04611204380117799,-0.04611149734649658,-0.0461134334983627,-0.04611184392528794,-0.04611219411626106,-0.04611218410262011,-0.04611204725847415,-0.046112313171420505,-0.046114084830193344
-0.008661630683468874,-0.008661298838929446,-0.008661167402753842,-0.008661321598297937,-0.008661330159575816,-0.008661445546603716,-0.00866133868807425,-0.008661076844648778,-0.008661463925378136,-0.008661972843179072,-0.008661441846938274,-0.008661263640516927,-0.00866131447812923,-0.008661481903035942,-0.008661763448355658,-0.00866137812477051,-0.008661450704441109,-0.008661771041691316,-0.008661259245663282,-0.008661338110998148,-0.008661471572540954,-0.00866145557914729,-0.008661347521539008,-0.00866152913136949,-0.008661277530323884,-0.008660813231718656,-0.008661483101052438,-0.008661408700088063,-0.008661873190257564,-0.008661597530324958,-0.008661509413692179,-0.008661335860680642,-0.00866145640463446,-0.008661508682426704,-0.008661707118308007,-0.008661167520538662,-0.008661657393252347,-0.008661298801949827,-0.008661532969492037,-0.008661584437973775,-0.008661557475844947,-0.008661239931912191,-0.008661794580064882,-0.008661600815229037,-0.008661277712510417,-0.008661522871465363,-0.008661260514673353,-0.008661303682814977,-0.008661348745537848,-0.008661278771170917,-0.00866125991613727,-0.008661307456662956,-0.00866138256317449,-0.00866153854986997,-0.008661201879328218,-0.008661745073067901,-0.008661324625598961,-0.008660924655959704,-0.008661257865671727,-0.008661647363484815,-0.008661693874734575,-0.008661250038587993,-0.008661317961919917,-0.008661583455655673,-0.008661662811910546,-0.008661717706735447,-0.008661232993467237,-0.008661300222590207,-0.008661138766422488,-0.008661588894182249,-0.008661111810216237,-0.00866150410461292,-0.008661594014359323,-0.0086610933042339,-0.008661360869706189,-0.008661221800735353,-0.008661548199902454,-0.008661563154159224,-0.00866162552324802,-0.008661539763744702,-0.008661433215146288,-0.008661408731962186,-0.008661469684434169,-0.008661910985476275,-0.008661580426357791,-0.008661343738496603,-0.008661282694916072,-0.008661414331440473,-0.00866163766322061,-0.0086615836729791,-0.008661202905062466,-0.008661617212142977,-0.008661336706852624,-0.008661601646364975,-0.008661542209071168,-0.008661248358620487,-0.008661278650440276,-0.008661486257186914,-0.0086611731628515,-0.008661942290937936
-0.0025270257140515887,-0.00252676109543757,-0.002526699882825723,-0.0025267761915597087,-0.0025267065169145174,-0.002526788988669977,-0.002526740355251289,-0.0025265850674904052,-0.0025267025118819644,-0.002527147351783249,-0.0025267756492044122,-0.0025265946254149135,-0.002526718871877871,-0.0025268957489316003,-0.0025270158301999223,-0.0025267353446709593,-0.0025268421259487047,-0.00252715519823616,-0.0025268261081101313,-0.0025268318862872053,-0.0025269125767773725,-0.0025269568379711164,-0.0025267126433151156,-0.002526941437174609,-0.002526785986413071,-0.0025264795055704664,-0.0025269088185718336,-0.002526732426905355,-0.002527081300381445,-0.002526929618236619,-0.002526843279465144,-0.002526735972024018,-0.0025268669215595873,-0.0025269492888866634,-0.0025269422385598775,-0.0025266349694651,-0.0025268360676921975,-0.0025266039626304286,-0.0025270149606823923,-0.002526820118013298,-0.0025269207290148296,-0.0025267204719093585,-0.002527112445504561,-0.0025270381386424913,-0.0025268774305233295,-0.0025268521610578047,-0.002526746942347193,-0.0025267595755546664,-0.0025269053615270144,-0.002526701288803189,-0.002526711482106493,-0.002526759936256289,-0.002526818550973909,-0.0025269131706531483,-0.00252666104662213,-0.0025268738498874493,-0.002526722646146462,-0.002526481265035769,-0.0025266976688267176,-0.002526917105492446,-0.00252697450135728,-0.0025266083085528092,-0.0025267802008046474,-0.002526952782283547,-0.0025268396858360107,-0.0025269555109692175,-0.0025267157725238423,-0.002526798873415132,-0.002526699787083581,-0.002526903546645638,-0.002526675081028702,-0.002526920221153728,-0.0025269644071214594,-0.002526662810326215,-0.002526782979461544,-0.00252661203078082,-0.002526881543846643,-0.0025267930945256506,-0.0025269105020004536,-0.0025266113918968663,-0.0025269382962765045,-0.0025266701052694494,-0.002526970813419759,-0.002527029289496151,-0.00252688295351197,-0.0025267005026033693,-0.0025267482076489585,-0.0025267926289486353,-0.002526858100405111,-0.0025270207813158554,-0.0025266635301585154,-0.002527018370447563,-0.0025268728117148055,-0.00252675915598084,-0.0025269924068435255,-0.0025267154584852434,-0.0025266809386383484,-0.002526843299484846,-0.002526687311812997,-0.0025269945509100123
-0.0010304661707163164,-0.0010302877390531654,-0.0010302518279493248,-0.0010302710849430137,-0.0010302126950707288,-0.0010302665037796067,-0.0010302674903798666,-0.001030224105192284,-0.001030241969180114,-0.0010305071899896715,-0.0010302352384448,-0.0010301351761860134,-0.0010302669242110865,-0.0010304068747773374,-0.0010304088937191766,-0.001030280726174771,-0.0010303022021224525,-0.0010305785356651395,-0.0010304098470502417,-0.0010302969259483499,-0.0010303266755593565,-0.0010304230605806318,-0.0010302094535125969,-0.0010304612242999075,-0.0010302822318837453,-0.0010301249995671388,-0.001030338060236538,-0.0010302377284253559,-0.001030487122780779,-0.0010303539006942851,-0.0010303251115006081,-0.00103032130452587,-0.0010303167796919493,-0.0010304014801772279,-0.0010303540223085498,-0.0010301620240380422,-0.0010302950395059982,-0.0010301388949022954,-0.0010304988480598887,-0.0010302861634637886,-0.001030354285537057,-0.001030265297667214,-0.0010305335800170853,-0.0010304996129475068,-0.0010303969724267223,-0.0010303280260464767,-0.001030300520835162,-0.0010302879614144422,-0.0010303513061305498,-0.0010302121801392754,-0.0010302355478611046,-0.0010303433591184689,-0.001030358372803829,-0.0010304388791804015,-0.001030196085146289,-0.0010302450831986996,-0.00103025425156513,-0.0010300716922884445,-0.0010302723942159711,-0.0010303598677815096,-0.001030407004525238,-0.0010301725874124583,-0.0010303275075884489,-0.0010304016354186303,-0.001030311083044611,-0.0010303903476909567,-0.001030263716907818,-0.001030367598084992,-0.001030276878192097,-0.0010303860394052188,-0.001030236839672388,-0.001030423551870851,-0.0010304585261018545,-0.0010302126133657085,-0.0010303054886459874,-0.001030216991877021,-0.0010303461288666959,-0.001030281945579355,-0.0010304075814061044,-0.0010300886959531351,-0.0010304217353339876,-0.0010301737183243767,-0.0010304807567944564,-0.0010303882071127566,-0.0010303670561154716,-0.0010302381626108564,-0.001030256805535524,-0.0010302767471356508,-0.0010302837468727129,-0.0010304412224305987,-0.0010302201841560635,-0.0010304466514897393,-0.0010303980372901918,-0.0010301623295406203,-0.0010304613098318048,-0.001030243311050337,-0.001030234691556746,-0.0010302478453042916,-0.0010302611794554442,-0.0010304208091272264
-0.0005186631156403273,-0.0005185714407959865,-0.0005185336439982213,-0.0005185334220557279,-0.0005184639417114103,-0.0005185130965295363,-0.0005185549866793327,-0.000518539424017633,-0.0005185479763881424,-0.0005186698223752836,-0.0005184913965583333,-0.0005184401403668004,-0.000518535913550185,-0.0005186531694393686,-0.000518608285832656,-0.0005185712472870538,-0.0005185202488539357,-0.0005187664345250823,-0.0005186610647480924,-0.0005185207184563389,-0.0005185090567691998,-0.000518614391964541,-0.0005184526664378341,-0.0005186979808539044,-0.0005185106008276483,-0.0005184666935887284,-0.000518565650189489,-0.0005185188073252806,-0.0005186766186754761,-0.0005185870509720063,-0.0005185674579981042,-0.0005186142086887454,-0.0005185499807024541,-0.0005186179967664256,-0.0005185840261778068,-0.0005184349604702721,-0.0005185350568057507,-0.0005184470407150256,-0.0005187117925290771,-0.0005185293855266562,-0.000518566242057209,-0.0005185275137517627,-0.0005187295397977491,-0.00051872018623227,-0.0005186165521480067,-0.0005185632494961853,-0.0005185767495364264,-0.0005185575196559181,-0.0005185721445817052,-0.0005184669957814823,-0.0005185046275099883,-0.000518589896959981,-0.0005185932671329446,-0.0005186617290400762,-0.0005184500538439236,-0.0005184733186138712,-0.0005185173243020379,-0.0005183836345870337,-0.0005185508140805774,-0.0005186026569240676,-0.0005186185407461213,-0.0005184750940055463,-0.0005185907022551195,-0.0005186008039898967,-0.0005185741789266369,-0.0005186163750367004,-0.0005185505694445308,-0.0005186495748146296,-0.0005185775039255632,-0.0005186438303269474,-0.0005185166158664359,-0.0005186849926399126,-0.0005187015460862937,-0.000518489833949846,-0.0005185684395669148,-0.000518541786929468,-0.0005185900575712815,-0.000518559996530933,-0.0005186287832381962,-0.0005183621356901411,-0.0005186472023477999,-0.0005184752740332797,-0.0005187256061591451,-0.0005185686678782691,-0.0005186171066617486,-0.0005184990399114209,-0.0005185286008873961,-0.0005185224573453708,-0.0005185174832074741,-0.0005186201026788815,-0.0005185320771790233,-0.0005186358416720442,-0.0005186656536048101,-0.00051838472299563,-0.0005186719944300963,-0.0005185048887526994,-0.0005185168169695091,-0.0005184674781209095,-0.0005185169732838505,-0.0005186317804689046
-0.00029585313291994274,-0.0002958183904586833,-0.0002957940275342657,-0.00029579053601369153,-0.00029571384162814323,-0.0002957416409468881,-0.0002958110176555706,-0.0002958098949146109,-0.00029579193932375387,-0.00029585586876713726,-0.0002957472861232651,-0.000295708262068444,-0.000295763056517858,-0.0002958902813828062,-0.0002958177335755998,-0.00029582128954963767,-0.00029575230317505086,-0.00029594840576894105,-0.000295879908120452,-0.0002957540003278746,-0.00029572544111856213,-0.0002958114936340065,-0.000295698997594688,-0.00029590994280099674,-0.00029573286839716233,-0.0002957481264837229,-0.0002957839873511085,-0.0002957660091360641,-0.00029588773457149564,-0.0002958110827910456,-0.00029579358685191594,-0.0002958749030120302,-0.0002957749578640875,-0.0002958338614657615,-0.0002957966052520021,-0.0002957104006179093,-0.0002957669591477709,-0.00029571377621436825,-0.0002959062124606581,-0.0002957561225685948,-0.0002957859688594039,-0.00029575893405298635,-0.00029591887041635764,-0.000295913673353284,-0.0002958131537949026,-0.0002957857125255276,-0.00029581479513845945,-0.0002958033473735315,-0.0002957894002559807,-0.00029570153716006024,-0.0002957488675939072,-0.0002958035098563779,-0.0002958081341976485,-0.00029585723875039083,-0.0002956960767628964,-0.00029572113678512466,-0.0002957478731835148,-0.00029565611584205084,-0.00029579725563188566,-0.0002958446453317147,-0.00029582468086567437,-0.00029573635777922286,-0.0002958177499926087,-0.0002957954486436774,-0.00029581363641784087,-0.00029582085949032757,-0.0002958063719115745,-0.0002958914818419706,-0.00029583296380612014,-0.00029588439504287347,-0.00029577900125201913,-0.000295903740581988,-0.0002959223816528452,-0.0002957458934807036,-0.00029581752748600353,-0.0002958155793611781,-0.0002958237873317656,-0.00029580890395235204,-0.0002958222012348408,-0.0002956175770494389,-0.0002958547683894273,-0.00029575544094523885,-0.00029593960314505864,-0.00029578914869663744,-0.00029584169417016593,-0.00029573055615939167,-0.00029578048443820476,-0.0002957532493144833,-0.00029576125052694095,-0.0002958108716246296,-0.0002958056380719081,-0.0002958438439517797,-0.0002959044911840917,-0.00029564479623322634,-0.00029587149613834884,-0.00029574868141920185,-0.0002957704527029128,-0.00029570124029802686,-0.00029574534105458457,-0.00029584222796887586
-0.0001821847660461531,-0.00018218118193923143,-0.00018216828503578813,-0.00018216876125486803,-0.00018209375066594247,-0.00018210239264141196,-0.00018217457014471874,-0.00018219072380461793,-0.00018214363805465992,-0.00018217811749514655,-0.000182117587756297,-0.0001820910598041393,-0.00018212089907262337,-0.00018224496683552204,-0.00018216687239609313,-0.00018216646202871153,-0.00018212418393527102,-0.0001822642023626465,-0.00018223226182415188,-0.00018211340872977135,-0.00018207721090759816,-0.00018214056777587185,-0.00018207643300944182,-0.0001822450180876304,-0.0001820843097188864,-0.00018213053397676847,-0.0001821284803731173,-0.0001821262089164986,-0.00018223135878976183,-0.00018217190942249205,-0.00018215357298104084,-0.00018224881639274516,-0.00018213295898573663,-0.00018218243471570012,-0.0001821356284319522,-0.0001820998415057214,-0.00018211568688135068,-0.0001821011449042389,-0.00018223269840710892,-0.00018211643550786416,-0.0001821473191078869,-0.00018211335210439476,-0.00018224770247680325,-0.00018223462060011278,-0.00018215558544109903,-0.00018212647477974138,-0.0001821698380987829,-0.00018215795733508318,-0.00018214658606997245,-0.00018206661982653427,-0.00018210325815450578,-0.0001821490099688124,-0.00018215670553856913,-0.00018219058688368853,-0.00018207862254355866,-0.00018210571958601448,-0.0001821055001562234,-0.00018204714917841838,-0.00018216291946532358,-0.00018222074590454372,-0.0001821667018259946,-0.00018211174896069803,-0.00018217126574492177,-0.0001821302639903056,-0.00018216790741291006,-0.0001821496028393669,-0.00018217710598220888,-0.00018223564704715738,-0.00018219384910261676,-0.0001822494834871789,-0.00018216003227258988,-0.00018222766022615145,-0.00018225444467207864,-0.00018212292868370064,-0.00018218176198203618,-0.00018220008900038154,-0.00018217438630503446,-0.00018217256820396427,-0.0001821499872905559,-0.00018200161947422582,-0.00018219280818710474,-0.0001821316526481376,-0.0001822749389246674,-0.00018215756226337725,-0.00018218404834162031,-0.00018209350776497192,-0.00018214828619780708,-0.00018210855134751078,-0.00018213320034493553,-0.00018215711948053767,-0.00018218010472300408,-0.00018219376534026418,-0.00018225169754255716,-0.00018204794389014341,-0.00018220978222971255,-0.0001821216686352956,-0.00018213938498787545,-0.00018207093124186446,-0.00018210340534257483,-0.00018218205852431828
-0.00011784909748661861,-0.00011786452177983456,-0.00011785885784388842,-0.00011786477561307074,-0.00011779027077443034,-0.00011779628366231702,-0.0001178560145939558,-0.00011787834151791287,-0.00011782358432403869,-0.00011783507508476962,-0.00011780063624573972,-0.00011779574613836625,-0.00011780726032808907,-0.00011792627055390409,-0.0001178452867263862,-0.00011783102205392474,-0.00011782488115203845,-0.0001179156155794996,-0.00011791128317351077,-0.00011779536986828364,-0.00011776147703658729,-0.00011781339910251021,-0.00011777169927038657,-0.00011790887041912234,-0.00011776910450299303,-0.0001178271336872654,-0.00011779899636080473,-0.00011781547547581537,-0.00011790072065545842,-0.00011786198393249165,-0.00011784025654087185,-0.00011793378073588379,-0.00011781931364437969,-0.00011786140357172056,-0.00011780455447853915,-0.00011779840981868554,-0.00011779902130657333,-0.00011780577088955167,-0.0001178915185674396,-0.00011780173754967843,-0.00011783052209708207,-0.00011779408945447306,-0.00011790700942521848,-0.00011787953123673784,-0.0001178338910778599,-0.00011779448172643728,-0.00011784730890917387,-0.00011783244350977259,-0.00011783367952094011,-0.0001177528191445419,-0.00011778837732444682,-0.0001178253931977971,-0.00011783918558047682,-0.000117862144701495,-0.00011778684802414403,-0.00011781073237928936,-0.00011779019315748208,-0.0001177687437388587,-0.00011784610595546777,-0.0001179279898256573,-0.000117841803013455,-0.00011781142954532143,-0.00011786032318401396,-0.00011780373338909209,-0.0001178462189880889,-0.00011781710820956173,-0.0001178625759240595,-0.00011790424960513798,-0.00011787831055661712,-0.00011792677291088568,-0.00011786360853439771,-0.00011787559890519945,-0.0001179074788904819,-0.0001178203240671169,-0.00011786506371866095,-0.00011789572685590409,-0.00011784723443043107,-0.00011785056601813216,-0.0001178205726345466,-0.00011771048345389832,-0.00011785966285661237,-0.00011781814323384234,-0.00011793785961685778,-0.00011784618410978998,-0.00011785103559360123,-0.0001177824013752805,-0.00011783120283556583,-0.00011779348009850792,-0.00011782494675347438,-0.0001178322876292953,-0.00011786500805343221,-0.00011786563935992276,-0.00011792745277399843,-0.00011776945938680365,-0.00011787261032514176,-0.00011781345749234245,-0.00011782915473152307,-0.00011776770951467625,-0.00011778991348006316,-0.00011784813879101477
-0.00007884651752819021,-0.00007887043969294855,-0.00007886927830789419,-0.00007888193223631944,-0.00007880974154961278,-0.00007881269772560989,-0.00007886589703670024,-0.0000788840309701167,-0.00007883249907791664,-0.00007882779377818073,-0.00007881339810882533,-0.00007881893047428256,-0.00007882694156470597,-0.0000789304730035238,-0.00007885520969320452,-0.00007882604890762103,-0.0000788490716706683,-0.00007890210079993616,-0.00007891609128379881,-0.00007880084066782468,-0.0000787838139450533,-0.0000788310237725407,-0.00007878856129822902,-0.00007890675771890995,-0.00007878525357307112,-0.00007885081610638796,-0.00007879765030954737,-0.00007883163944264925,-0.00007889971486558745,-0.0000788704154641176,-0.00007884866683911142,-0.00007894075294876993,-0.00007883655603681296,-0.00007886231652534721,-0.00007880073860835437,-0.00007881981385761652,-0.00007881840415436971,-0.0000788269875071067,-0.00007888673125664905,-0.00007881557023330365,-0.00007883301525043292,-0.00007880216301643097,-0.00007890390262664781,-0.0000788600475728662,-0.00007883981539459236,-0.00007880221911225474,-0.00007885764283429325,-0.00007883315089962084,-0.00007885007663308396,-0.00007876066603645765,-0.00007879826212581057,-0.00007883491454923521,-0.00007884920090400746,-0.00007886585820248572,-0.00007881662109544787,-0.00007883129155001112,-0.00007880593304659156,-0.0000788066828142323,-0.00007885371696077272,-0.00007895520064724623,-0.00007885455676450708,-0.00007884089492492626,-0.00007887782002416298,-0.00007881311998564812,-0.00007885075418440367,-0.00007882528903694415,-0.00007887156145746263,-0.00007890852850830193,-0.00007888739819864152,-0.00007892523015445586,-0.00007888888030274698,-0.00007885947620069111,-0.00007889431058618932,-0.00007883446321379738,-0.00007887417227132927,-0.0000789065518101965,-0.00007885016120631835,-0.00007885369752755584,-0.0000788229402572163,-0.00007873794761847008,-0.00007886288619054292,-0.00007882990388187371,-0.00007893526177831764,-0.00007885275769498493,-0.00007884869004882929,-0.00007879585376701023,-0.0000788419161021211,-0.00007881844719791786,-0.00007883703487326804,-0.00007883688824515808,-0.00007887111833414151,-0.00007886147374835321,-0.00007892787109017724,-0.00007881716986137138,-0.00007886222040949956,-0.00007882751646187278,-0.00007884873796583798,-0.00007878850056490821,-0.00007879758622457887,-0.00007884351665335472
